streetLabel	personLabel	genderLabel	occupationLabel	coordinate	postalCode
Erich Kästner Museum	Erich Kästner	männlich	Kabarettist	Point(13.7457 51.0638)	01097
Emerich-Ambros-Ufer	Emerich Ambros	männlich	Funktionär	Point(13.6982 51.0527)	01157
Emerich-Ambros-Ufer	Emerich Ambros	männlich	Funktionär	Point(13.6982 51.0527)	01159
Fetscherstraße	Rainer Fetscher	männlich	Arzt	Point(13.7772 51.0522)	01307
Fetscherstraße	Rainer Fetscher	männlich	Hochschullehrer	Point(13.7772 51.0522)	01307
Fetscherstraße	Rainer Fetscher	männlich	Genetiker	Point(13.7772 51.0522)	01307
Thomas-Müntzer-Platz	Thomas Müntzer	männlich	Priester	Point(13.766742 51.059233)	01307
Thomas-Müntzer-Platz	Thomas Müntzer	männlich	Reformator	Point(13.766742 51.059233)	01307
Thomas-Müntzer-Platz	Thomas Müntzer	männlich	Liedtexter	Point(13.766742 51.059233)	01307
Thomas-Müntzer-Platz	Thomas Müntzer	männlich	Theologe	Point(13.766742 51.059233)	01307
Thomas-Müntzer-Platz	Thomas Müntzer	männlich	Revolutionär	Point(13.766742 51.059233)	01307
Brendelweg	Christian Friedrich Brendel	männlich	Bergmann	Point(13.70779 51.01736)	01189
Am Bramschkontor	Johann Ludwig Bramsch	männlich	Unternehmer	Point(13.71928 51.06158)	01067
Einsteinstraße	Albert Einstein	männlich	Physiker	Point(13.732905 51.03056)	01069
Barlachstraße	Ernst Barlach	männlich	Bildhauer	Point(13.756016 51.02807)	01219
Barlachstraße	Ernst Barlach	männlich	Grafiker	Point(13.756016 51.02807)	01219
Barlachstraße	Ernst Barlach	männlich	Druckgrafiker	Point(13.756016 51.02807)	01219
Baluschekstraße	Hans Baluschek	männlich	Schriftsteller	Point(13.70366 51.0455)	01159
Baluschekstraße	Hans Baluschek	männlich	Illustrator	Point(13.70366 51.0455)	01159
Baluschekstraße	Hans Baluschek	männlich	Maler	Point(13.70366 51.0455)	01159
Baluschekstraße	Hans Baluschek	männlich	Grafiker	Point(13.70366 51.0455)	01159
Anton-Günther-Weg	Anton Günther	männlich	Dichter	Point(13.8711 51.06484)	01328
Anton-Günther-Weg	Anton Günther	männlich	Lithograf	Point(13.8711 51.06484)	01328
Arno-Schellenberg-Straße	Arno Schellenberg	männlich	Sänger	Point(13.788264 50.990453)	01239
Arno-Schellenberg-Straße	Arno Schellenberg	männlich	Hochschullehrer	Point(13.788264 50.990453)	01239
Arno-Schellenberg-Straße	Arno Schellenberg	männlich	Opernsänger	Point(13.788264 50.990453)	01239
Arthur-Weineck-Straße	Arthur Weineck	männlich	Politiker	Point(13.67681 51.05151)	01157
August-Röckel-Straße	August Röckel	männlich	Komponist	Point(13.85137 51.008995)	01259
August-Röckel-Straße	August Röckel	männlich	Dirigent	Point(13.85137 51.008995)	01259
Auguste-Lazar-Straße	Auguste Lazar	weiblich	Schriftsteller	Point(13.73353 51.02016)	01217
Bernhard-Kretzschmar-Straße	Bernhard Kretzschmar	männlich	Fotograf	Point(13.783288 51.019805)	01219
Bernhard-Kretzschmar-Straße	Bernhard Kretzschmar	männlich	Maler	Point(13.783288 51.019805)	01219
Bernhard-Kretzschmar-Straße	Bernhard Kretzschmar	männlich	Hochschullehrer	Point(13.783288 51.019805)	01219
Bernhard-Kretzschmar-Straße	Bernhard Kretzschmar	männlich	Grafiker	Point(13.783288 51.019805)	01219
Bernhard-Wensch-Straße	Bernhard Wensch	männlich	katholischer Priester	Point(13.696244 51.028821)	01187
Berthold-Haupt-Straße	Berthold Haupt	männlich	Politiker	Point(13.84678 51.00781)	01257
Berthold-Haupt-Straße	Berthold Haupt	männlich	Politiker	Point(13.84678 51.00781)	01259
August-Böckstiegel-Straße	Peter August Böckstiegel	männlich	Maler	Point(13.87257 51.00752)	01326
August-Böckstiegel-Straße	Peter August Böckstiegel	männlich	Bildhauer	Point(13.87257 51.00752)	01326
August-Böckstiegel-Straße	Peter August Böckstiegel	männlich	Grafiker	Point(13.87257 51.00752)	01326
August-Böckstiegel-Straße	Peter August Böckstiegel	männlich	bildender Künstler	Point(13.87257 51.00752)	01326
August-Böckstiegel-Straße	Peter August Böckstiegel	männlich	Designer	Point(13.87257 51.00752)	01326
Anton-Weck-Straße	Anton Weck	männlich	Schriftsteller	Point(13.70194 51.04094)	01159
Bienertstraße	Gottlieb Traugott Bienert	männlich	Unternehmer	Point(13.708802 51.030412)	01187
Bienertstraße	Gottlieb Traugott Bienert	männlich	Müller	Point(13.708802 51.030412)	01187
Bodemerweg	Jacob Georg Bodemer	männlich	Unternehmer	Point(13.869254 51.013595)	01326
Bodemerweg	Jacob Georg Bodemer	männlich	Philanthrop	Point(13.869254 51.013595)	01326
Bertha-Dißmann-Straße	Bertha Dißmann	weiblich	Schriftsteller	Point(13.832495 51.123681)	01465
Bertha-Dißmann-Straße	Bertha Dißmann	weiblich	Lehrer	Point(13.832495 51.123681)	01465
Bertha-Dißmann-Straße	Bertha Dißmann	weiblich	Sachbuchautor	Point(13.832495 51.123681)	01465
Bramschstraße	Johann Ludwig Bramsch	männlich	Unternehmer	Point(13.69198 51.0481)	01159
Anna-Angermann-Straße	Anna Elisabeth Angermann	weiblich	Maler	Point(13.82048 51.04793)	01326
Arltstraße	Max Ludwig Arlt	männlich	Architekt	Point(13.71293 51.02093)	01187
August-Wagner-Straße	Karl August Wagner	männlich	Baumeister	Point(13.79814 51.14362)	01108
Elsa-Brändström-Straße	Elsa Brändström	weiblich	Philanthrop	Point(13.76552 51.02589)	01219
Elfride-Trötschel-Straße	Elfride Trötschel	weiblich	Opernsänger	Point(13.79271 50.99184)	01239
Elisabeth-Boer-Straße	Elisabeth Boer	weiblich	Historiker	Point(13.75943 51.08343)	01099
Elisabeth-Boer-Straße	Elisabeth Boer	weiblich	Archivar	Point(13.75943 51.08343)	01099
Emil-Rosenow-Straße	Emil Rosenow	männlich	Schriftsteller	Point(13.69525 51.01254)	01189
Emil-Rosenow-Straße	Emil Rosenow	männlich	Politiker	Point(13.69525 51.01254)	01189
Emil-Rosenow-Straße	Emil Rosenow	männlich	Journalist	Point(13.69525 51.01254)	01189
Franz-Bänsch-Straße	Franz Bänsch	männlich	katholischer Priester	Point(13.74322 51.01823)	01217
Enno-Heidebroek-Straße	Enno Heidebroek	männlich	Politiker	Point(13.79418 51.01613)	01237
Enno-Heidebroek-Straße	Enno Heidebroek	männlich	Hochschullehrer	Point(13.79418 51.01613)	01237
Enno-Heidebroek-Straße	Enno Heidebroek	männlich	Maschinenbauingenieur	Point(13.79418 51.01613)	01237
Eugen-Bracht-Straße	Eugen Bracht	männlich	Maler	Point(13.77316 51.02232)	01219
Eugen-Bracht-Straße	Eugen Bracht	männlich	Hochschullehrer	Point(13.77316 51.02232)	01219
Eugen-Dieterich-Straße	Eugen Dieterich	männlich	Unternehmer	Point(13.84933 51.02826)	01326
Eugen-Dieterich-Straße	Eugen Dieterich	männlich	Chemiker	Point(13.84933 51.02826)	01326
Friedrich-Press-Straße	Friedrich Press	männlich	Bildhauer	Point(13.82014 51.04828)	01326
Försterlingstraße	Friedrich Wilhelm Emil Försterling	männlich	Politiker	Point(13.83223 51.00261)	01259
Försterlingstraße	Friedrich Wilhelm Emil Försterling	männlich	Kupferschmied	Point(13.83223 51.00261)	01259
Fritz-Schreiter-Straße	Fritz Schreiter	männlich	Politiker	Point(13.84833 50.99103)	01259
Fritz-Schulze-Straße	Fritz Schulze	männlich	Maler	Point(13.69976 51.03095)	01159
Erlweinstraße	Hans Erlwein	männlich	Architekt	Point(13.7349 51.03048)	01069
Franz-Curti-Straße	Franz Curti	männlich	Zahnarzt	Point(13.82885 51.05189)	01326
Franz-Curti-Straße	Franz Curti	männlich	Komponist	Point(13.82885 51.05189)	01326
Franz-Curti-Straße	Franz Curti	männlich	Pianist	Point(13.82885 51.05189)	01326
Franz-Curti-Straße	Franz Curti	männlich	Organist	Point(13.82885 51.05189)	01326
Franz-Curti-Straße	Franz Curti	männlich	Geiger	Point(13.82885 51.05189)	01326
Franz-Curti-Straße	Franz Curti	männlich	Opernkomponist	Point(13.82885 51.05189)	01326
Franz-Rädlein-Weg	Franz Rädlein	männlich	Bildhauer	Point(13.81721 51.14735)	01108
Franz-Latzel-Straße	Franz Latzel	männlich	Politiker	Point(13.83851 51.00776)	01257
Fritz-Meinhardt-Straße	Fritz Meinhardt	männlich	Kaufmann	Point(13.78606 50.99535)	01239
Ewald-Schönberg-Straße	Ewald Schönberg	männlich	Maler	Point(13.74364 51.02635)	01217
Erich-Ockert-Weg	Erich Ockert	männlich	Maler	Point(13.79234 51.13916)	01108
Ernst-Wagner-Straße	Ernst Wagner	männlich	Gemeindevorsteher	Point(13.7071 51.11594)	01468
Spitzwegstraße	Carl Spitzweg	männlich	Schriftsteller	Point(13.76678 51.01572)	01219
Spitzwegstraße	Carl Spitzweg	männlich	Dichter	Point(13.76678 51.01572)	01219
Spitzwegstraße	Carl Spitzweg	männlich	Maler	Point(13.76678 51.01572)	01219
Johannes-Paul-Thilman-Straße	Johannes Paul Thilman	männlich	Komponist	Point(13.77568 51.01288)	01219
Johannes-Paul-Thilman-Straße	Johannes Paul Thilman	männlich	Hochschullehrer	Point(13.77568 51.01288)	01219
